pecha_id,start,end_exclusive
P000157,85352,85389
P000157,87298,87403
P000157,88312,88507
P000157,89132,89178
P000157,89667,89719
P000157,90863,90888
P000157,91699,91760
P000157,92646,92804
P000157,93626,93775
P000157,94032,94059
P000157,94667,94718
P000157,94966,94989
P000157,95436,95462
P000157,96404,96428
P000157,97453,97488
P000157,97643,97671
P000157,98258,98459
P000157,98594,98603
P000157,98838,98870
P000157,98997,99032
P000157,99236,99259
P000157,99321,99349
P000157,99897,99951
P000157,102043,102055
P000157,102168,102177
P000157,102251,102260
P000157,102828,102838
P000157,103045,103195
P000157,104383,104423
P000157,105680,105709
P000157,106154,106360
P000157,106998,107246
P000157,107944,108100
P000157,108428,108449
P000157,109083,109107
P000157,109954,109988
P000157,111520,111552
P000157,111846,111877
P000157,111978,112051
P000157,112732,112791
P000157,113006,113042
P000157,114170,114190
P000157,115390,115456
P000157,115706,115729
P000157,117023,117233
P000157,118067,118105
P000157,118703,118744
P000157,119015,119057
P000157,119433,119471
P000157,120117,120181
P000157,120410,120490
P000157,121522,121562
P000157,122490,122525
P000157,123767,123803
P000157,124103,124171
P000157,125144,125165
P000157,126428,126449
P000157,127442,127566
P000157,127801,128144
P000157,128447,128474
P000157,129133,129160
P000157,130827,130889
P000157,131998,132066
P000157,133141,133191
P000157,134177,134248
P000157,134535,134581
P000157,135366,135424
P000157,136094,136115
P000157,136828,136864
P000157,137508,137546
P000157,137798,137836
P000157,138094,138255
P000157,138555,138691
P000157,138947,138981
P000157,139935,140112
P000157,140448,140472
P000157,141257,141286
P000157,141706,141802
P000157,142275,142544
P000157,143655,143678
P000157,143944,143977
P000157,144494,144785
P000157,145740,146123
P000157,146353,146384
P000157,146643,146724
P000157,148684,148728
P000157,149633,149678
P000157,149956,150284
P000157,150951,150972
P000157,151332,151356
P000157,152060,152112
P000157,152447,152526
P000157,152770,152806
P000157,153108,153150
P000157,153650,153857
P000157,154176,154231
P000157,154733,154767
P000157,156413,156442
P000157,157083,157122
P000157,157559,157630
P000157,157931,157953
P000157,159310,159337
P000157,161492,161517
P000157,162701,162792
P000157,163605,163644
P000157,164101,164132
P000157,164671,164709
P000157,164949,164976
P000157,165488,165527
P000157,166026,166063
P000157,166377,166409
P000157,167154,167204
P000157,168083,168123
P000157,168388,168413
P000157,168606,168635
P000157,169169,169338
P000157,170080,170158
P000157,171196,171224
P000157,171353,171420
P000157,171947,172278
P000157,172792,172822
P000157,173116,173162
P000157,173653,173690
P000157,174291,174351
P000157,174773,174788
P000157,175624,175640
P000157,176457,176492
P000157,176826,177030
P000157,178815,178848
P000157,181051,181080
P000157,181603,181631
P000157,182089,182114
P000157,182577,182669
P000157,183544,183597
P000157,184455,184502
P000157,186300,186336
P000157,186772,186792
P000157,188119,188263
P000157,189068,189165
P000157,189481,189512
P000157,190528,190555
P000157,191689,191807
P000157,192234,192274
P000157,192631,192734
P000157,193369,193411
P000157,194178,194215
P000157,194585,194631
P000157,195287,195327
P000157,196118,196209
P000157,197261,197305
P000157,198233,198276
P000157,199388,199431
P000157,199784,199829
P000157,200780,201057
P000157,202017,202101
P000157,202743,202790
P000157,203479,203512
P000157,204713,204808
P000157,205400,205442
P000157,205992,206083
P000157,206732,206783
P000157,207119,207160
P000157,207380,207572
P000157,207951,208005
P000157,208273,208352
P000157,208629,208675
P000157,209154,209358
P000157,209927,209948
P000157,211120,211158
P000157,211601,211629
P000157,211842,211926
P000157,212589,212610
P000157,212870,212918
P000157,213523,213554
P000157,213834,213865
P000157,214596,214639
P000157,214994,215019
P000157,215594,215634
P000157,216102,216121
P000157,216761,216886
P000157,217393,217561
P000157,217877,218005
P000157,218259,218330
P000157,219143,219182
P000157,220889,220913
P000157,221565,221580
P000157,221918,221945
P000157,222244,222327
P000157,222862,223023
P000157,224454,224481
P000157,226672,226707
P000157,227675,227708
P000157,228117,228149
P000157,228412,228528
P000157,229406,229568
P000157,230417,230467
P000157,231154,231199
P000157,232048,232137
P000157,232748,232795
P000157,234293,234312
P000157,234486,234609
P000157,235729,235756
P000157,236349,236402
P000157,236577,236631
P000157,237416,237497
P000157,238596,238639
P000157,239964,240002
P000157,240421,240445
P000157,240942,240964
P000157,242095,242127
P000157,242503,242574
P000157,243702,243723
P000157,244681,244709
P000157,245236,245478
P000157,245729,245808
P000157,246062,246277
P000157,246824,246939
P000157,247814,247844
P000157,250384,250422
P000157,250723,250756
P000157,251961,251995
P000157,252700,252773
P000157,253694,253730
P000157,254221,254254
P000157,255178,255210
P000157,256041,256069
P000157,256324,256397
P000157,256684,256744
P000157,257084,257123
P000157,257981,258019
P000157,259569,259606
P000157,262030,262067
P000157,263396,263441
P000157,265005,265046
P000157,265903,265943
P000157,269183,269221
P000157,270636,270669
P000157,271929,272040
P000157,272286,272566
P000157,273036,273068
P000157,274372,274396
P000157,277366,277390
P000157,278621,278654
P000157,279651,279678
P000157,280933,280963
P000157,281654,281711
P000157,281940,282099
P000157,283174,283201
P000157,284313,284354
P000157,285503,285551
P000157,287025,287054
P000157,288418,288448
P000157,289778,289842
P000157,290222,290281
P000157,293501,293543
P000157,294417,294456
P000157,295602,295642
P000157,297013,297041
P000157,297327,297365
P000157,299085,299118
P000157,300753,300788
P000157,302299,302333
P000157,303751,303785
P000157,304424,304458
P000157,305794,306068
P000157,307391,307613
P000157,310572,310609
P000157,317276,317313
P000157,317562,317591
P000157,320271,320439
P000157,320926,320955
P000157,321692,321720
P000157,322536,322572
P000157,324101,324142
P000157,324722,324766
P000157,325568,325611
P000157,326888,326928
P000157,328126,328212
P000157,329339,329362
P000157,329920,329947
P000157,330492,330520
P000157,331194,331220
P000157,332053,332135
P000157,333009,333048
P000157,333941,333969
P000157,334564,334590
P000157,335494,335513
P000157,335720,335760
P000157,337046,337074
P000157,337745,337832
P000157,339251,339284
P000157,340361,340401
P000157,341438,341477
P000157,342606,342649
P000157,344922,344965
P000157,347731,347766
P000157,348948,348985
P000157,349832,349861
P000157,350902,351031
P000157,352032,352120
P000157,353135,353170
P000157,353698,353728
P000157,354367,354404
P000157,355155,355183
P000157,356200,356243
P000157,357732,357812
P000157,360320,360363
P000157,361284,361329
P000157,363229,363485
P000157,364025,364051
P000157,364073,364094
P000157,364159,364219
P000157,365525,365554
P000157,366437,366500
P000157,366665,366692
P000157,367459,367486
P000157,367635,367664
P000157,368708,368731
P000157,368875,369020
P000157,369628,369710
P000157,370745,370781
P000157,372037,372074
P000157,372908,372933
P000157,373422,373532
P000157,374248,374271
P000157,376123,376165
P000157,376900,376962
P000157,378515,378535
P000157,379033,379071
P000157,379288,379315
P000157,381305,381379
P000157,382207,382237
P000157,383338,383647
P000157,384206,384288
P000157,386174,386215
P000157,387842,387908
P000157,388130,388166
P000157,389205,389240
P000157,389970,390142
P000157,391381,391504
P000157,393191,393222
P000157,394789,394824
P000157,397324,397365
P000157,397609,397678
P000157,399055,399112
P000157,400051,400089
P000157,401261,401297
P000157,403059,403132
P000157,403780,403803
P000157,404684,404712
P000157,405974,406004
P000157,407481,407517
P000157,408701,408740
P000157,409620,409811
P000157,410329,410359
P000157,412266,412298
P000157,412686,412716
P000157,413445,413488
P000157,414294,414375
P000157,414897,414937
P000157,415765,415804
P000157,416340,416428
P000157,416786,416831
P000157,417903,417944
P000157,419196,419243
P000157,419971,420002
P000157,420580,420616
P000157,421357,421398
P000157,422159,422271
P000157,422814,422835
P000157,422990,423006
P000157,423197,423211
P000157,423357,423382
P000157,424584,424600
P000157,425022,425496
P000157,426278,426606
P000157,427396,427440
P000157,429191,429238
P000157,431393,431451
P000157,431885,431906
P000157,432070,432115
P000157,432556,432635
P000157,434512,434544
P000157,435622,435746
P000157,436238,436280
P000157,436802,436844
P000157,437583,437615
P000157,438003,438042
P000157,439771,439815
P000157,440476,440553
P000157,441161,441200
P000157,441357,441402
P000157,441917,441955
P000157,442393,442443
P000157,442867,442902
P000159,43009,43356
P000159,54727,54800
P000159,57652,57676
P000159,63442,63485
P000159,71026,71384
P000159,80377,80435
P000159,80998,81048
P000159,81561,81601
P000159,82773,82812
P000159,83289,83321
P000159,83603,83632
P000159,84077,84131
P000159,87647,87668
P000159,88453,88507
P000159,89181,89217
P000159,92739,92764
P000159,94591,94634
P000159,95248,95285
P000159,95489,95519
P000159,95999,96044
P000159,96727,96773
P000159,97016,97050
P000159,97603,97642
P000159,98165,98193
P000159,98489,98526
P000159,98909,98940
P000159,99263,99291
P000159,100035,100110
P000159,101439,101481
P000159,102659,102701
P000159,103079,103125
P000159,103458,103501
P000159,104428,104466
P000159,107034,107062
P000159,108104,108121
P000159,109143,109154
P000159,111032,111040
P000159,112116,112248
P000159,125110,125244
P000159,132500,132523
P000159,133944,133969
P000159,168609,168737
P000159,168910,169035
P000159,169881,170026
P000159,173170,173201
P000159,179624,179736
P000159,179988,180150
P000159,195847,195870
P000159,198005,198036
P000159,200846,200932
P000159,201484,201520
P000159,202116,202153
P000159,202861,202938
P000159,204090,204195
P000159,208047,208119
P000159,222535,222571
P000159,224100,224136
P000159,225973,226017
P000159,227943,227976
P000159,228331,228350
P000159,230259,230286
P000159,231222,231257
P000159,232354,232382
P000159,233650,233679
P000159,234957,234987
P000159,242258,242310
P000159,243275,243306
P000159,252928,253102
P000159,257249,257273
P000159,262074,262104
P000159,263722,263744
P000159,263945,263979
P000159,274258,274336
P000159,282335,282409
P000159,286970,286988
P000159,287292,287308
P000159,288337,288372
P000159,289043,289074
P000159,291641,291672
P000159,295756,295785
P000159,296971,297007
P000159,297815,297852
P000159,298355,298394
P000159,302470,302494
P000159,305395,305510
P000159,306497,306559
P000159,312541,312663
P000159,312765,312795
P000159,315132,315160
P000159,321067,321113
P000159,322444,322508
P000159,332719,332746
P000159,333705,333724
P000159,335875,335923
P000159,339080,339126
P000159,340454,340479
P000159,350884,350923
P000159,352527,352565
P000159,353470,353515
P000159,356236,356292
P000159,366224,366253
P000159,368742,368793
P000159,370647,370699
P000159,371360,371429
P000159,372392,372517
P000159,372947,373037
P000159,375027,375105
P000159,378509,378582
P000159,379644,379788
P000159,380037,380192
P000159,382801,382903
P000159,391143,391207
P000159,392076,392110
P000159,395869,395939
P000159,400364,400495
P000159,406271,406363
P000159,408278,408309
P000159,412571,412607
P000159,416483,416509
P000159,419431,419465
P000159,424519,424571
P000159,428701,428742
P000159,430355,430391
P000159,433075,433426
P000159,444174,444194
P000159,444436,444453
P000159,444995,445021
P000159,445719,445734
P000159,446108,446125
P000159,446622,446651
P000159,447237,447259
P000159,448967,448983
P000159,449699,449732
P000159,450424,450449
P000159,450846,450878
P000159,451119,451135
P000159,451305,451333
P000159,453135,453266
P000159,491340,491565
P000159,491908,492050
P000159,496532,496566
P000159,501115,501141
P000159,506016,506118
P000159,545005,545050
P000159,606199,606254
P000159,616286,616314
P000160,38690,38778
P000160,39713,39753
P000160,40012,40249
P000160,41347,41375
P000160,42309,42757
P000160,44077,44316
P000160,46180,46304
P000160,46433,46448
P000160,47955,47971
P000160,48238,48262
P000160,49970,50187
P000160,51066,51159
P000160,51649,51676
P000160,52069,52095
P000160,52586,52905
P000160,53633,53813
P000160,54359,54410
P000160,59071,59198
P000160,61060,61084
P000160,62091,62121
P000160,63160,63291
P000160,63480,63668
P000160,64131,64327
P000160,64431,64595
P000160,66539,66607
P000160,66677,66838
P000160,67220,67376
P000160,68295,68345
P000160,68579,68601
P000160,69578,69591
P000160,70672,70686
P000160,72081,72134
P000160,72226,72321
P000160,72353,72415
P000160,73303,73319
P000160,73490,73512
P000160,73712,73757
P000160,74005,74037
P000160,74084,74226
P000160,74269,74400
P000160,76415,76466
P000160,76863,76911
P000160,77010,77052
P000160,78732,78750
P000160,80545,80560
P000160,80887,80899
P000160,81953,81967
P000160,82453,82479
P000160,82892,82910
P000160,84235,84396
P000160,86072,86124
P000160,86211,86303
P000160,86812,86850
P000160,88447,88503
P000160,88652,88751
P000160,91152,91170
P000160,92615,92635
P000160,93741,93754
P000160,98888,99028
P000160,99102,99228
P000160,100813,100860
P000160,101829,101894
P000160,102215,102243
P000160,102551,102567
P000160,103226,103303
P000160,104782,104974
P000160,106075,106124
P000160,107748,107790
P000160,111297,111377
P000160,112006,112044
P000160,112406,112451
P000160,112937,113083
P000160,115112,115244
P000160,115331,115388
P000160,117787,117804
P000160,119398,119461
P000160,127074,127093
P000160,129972,130026
P000160,130170,130236
P000160,130867,130887
P000160,131342,131361
P000160,132121,132380
P000160,132746,132863
P000160,133218,133260
P000160,134059,134104
P000160,134282,134296
P000160,134554,134636
P000160,137674,137714
P000160,139229,139239
P000160,139332,139365
